KEY	ZipCode	City	District	Street	HouseNr	X_Coordinate	Y_Coordinate	Flag_Coordinates	Version	House_ID	Image	Random
1461200000025850	1159	Dresden	Löbtau-Süd	Frankenbergstr.	26	13,6999508	51,0365051	1	20170201	100021648	http://maps.google.com/maps/api/staticmap?center=51.0365051,13.6999508&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0365051,13.6999508	31
1461200000025950	1159	Dresden	Friedrichstadt	Gambrinusstr.	6	13,7096031	51,0504706	2	20170201	100021740	http://maps.google.com/maps/api/staticmap?center=51.0504706,13.7096031&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0504706,13.7096031	20
1461200000026050	1159	Dresden	Löbtau-Süd	Hainsberger Str.	18	13,7031434	51,0356404	1	20170201	100021830	http://maps.google.com/maps/api/staticmap?center=51.0356404,13.7031434&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0356404,13.7031434	11
1461200000026150	1159	Dresden	Naußlitz	Kasseler Str.	5	13,691495	51,0330538	1	20170201	100021925	http://maps.google.com/maps/api/staticmap?center=51.0330538,13.691495&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0330538,13.691495	85
1461200000026190	1159	Dresden	Naußlitz	Kesselsdorfer Str.	43	13,6909903	51,0425893	2	20170201	100021958	http://maps.google.com/maps/api/staticmap?center=51.0425893,13.6909903&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0425893,13.6909903	50
1461200000026490	1159	Dresden	Löbtau-Nord	Oederaner Str.	5	13,7101742	51,0446089	1	20170201	100022222	http://maps.google.com/maps/api/staticmap?center=51.0446089,13.7101742&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0446089,13.7101742	87
1461200000026520	1159	Dresden	Naußlitz	Oskar-Mai-Str.	30	13,6809649	51,0377128	1	20170201	100022246	http://maps.google.com/maps/api/staticmap?center=51.0377128,13.6809649&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0377128,13.6809649	96
1461200000026550	1159	Dresden	Naußlitz	Pietzschstr.	15	13,6821276	51,038379	2	20170201	100022277	http://maps.google.com/maps/api/staticmap?center=51.038379,13.6821276&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.038379,13.6821276	56
1461200000026580	1159	Dresden	Löbtau-Süd	Poststr.	13	13,7001808	51,0422164	1	20170201	100022303	http://maps.google.com/maps/api/staticmap?center=51.0422164,13.7001808&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0422164,13.7001808	62
1461200000026640	1159	Dresden	Löbtau-Süd	Rabenauer Str.	8	13,6901796	51,0407566	2	20170201	100022359	http://maps.google.com/maps/api/staticmap?center=51.0407566,13.6901796&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0407566,13.6901796	34
1461200000026650	1159	Dresden	Löbtau-Süd	Reisewitzer Str.	23	13,7011311	51,0425222	2	20170201	100022369	http://maps.google.com/maps/api/staticmap?center=51.0425222,13.7011311&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0425222,13.7011311	28
1461200000026650	1159	Dresden	Löbtau-Süd	Reisewitzer Str.	27	13,7011652	51,0422524	2	20170201	100022371	http://maps.google.com/maps/api/staticmap?center=51.0422524,13.7011652&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0422524,13.7011652	67
1461200000026660	1159	Dresden	Löbtau-Süd	Reisewitzer Str.	30	13,7012064	51,0419364	2	20170201	100022376	http://maps.google.com/maps/api/staticmap?center=51.0419364,13.7012064&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0419364,13.7012064	0
1461200000026680	1159	Dresden	Löbtau-Süd	Reisewitzer Str.	57	13,70184	51,0374538	2	20170201	100022401	http://maps.google.com/maps/api/staticmap?center=51.0374538,13.70184&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0374538,13.70184	17
1461200000026710	1159	Dresden	Naußlitz	Rhönweg	14	13,6872995	51,0382476	1	20170201	100022423	http://maps.google.com/maps/api/staticmap?center=51.0382476,13.6872995&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0382476,13.6872995	21
1461200000026800	1159	Dresden	Naußlitz	Saalhausener Str.	25	13,6876578	51,0400722	4	20170201	100022518	http://maps.google.com/maps/api/staticmap?center=51.0400722,13.6876578&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0400722,13.6876578	7
1461200000027440	1169	Dresden	Gorbitz-Süd	Ebereschenstr.	25	13,6622386	51,0422626	1	20170201	100023083	http://maps.google.com/maps/api/staticmap?center=51.0422626,13.6622386&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0422626,13.6622386	65
1461200000027460	1169	Dresden	Gorbitz-Süd	Ebereschenstr.	37	13,6615269	51,0431912	1	20170201	100023096	http://maps.google.com/maps/api/staticmap?center=51.0431912,13.6615269&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0431912,13.6615269	29
1461200000027520	1169	Dresden	Naußlitz	Georginenweg	4	13,6503707	51,0384575	1	20170201	100023153	http://maps.google.com/maps/api/staticmap?center=51.0384575,13.6503707&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0384575,13.6503707	25
1461200000027860	1169	Dresden	Naußlitz	Kesselsdorfer Str.	139	13,6722012	51,0401837	2	20170201	100023487	http://maps.google.com/maps/api/staticmap?center=51.0401837,13.6722012&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0401837,13.6722012	43
1461200000028060	1169	Dresden	Gorbitz-Süd	Limbacher Weg	7	13,6728943	51,042154	1	20170201	100023674	http://maps.google.com/maps/api/staticmap?center=51.042154,13.6728943&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.042154,13.6728943	66
1461200000028120	1169	Dresden	Gorbitz-Süd	Nelkenweg	17	13,6603985	51,0448936	1	20170201	100023745	http://maps.google.com/maps/api/staticmap?center=51.0448936,13.6603985&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0448936,13.6603985	71
1461200000028200	1169	Dresden	Naußlitz	Neunimptscher Str.	19	13,6742944	51,0351794	1	20170201	100023817	http://maps.google.com/maps/api/staticmap?center=51.0351794,13.6742944&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0351794,13.6742944	52
1461200000028300	1169	Dresden	Gorbitz-Süd	Robinienstr.	21	13,6669065	51,0424233	1	20170201	100023911	http://maps.google.com/maps/api/staticmap?center=51.0424233,13.6669065&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0424233,13.6669065	36
1461200000028470	1169	Dresden	Gorbitz-Süd	Tanneberger Weg	23	13,6750915	51,0436827	1	20170201	100024083	http://maps.google.com/maps/api/staticmap?center=51.0436827,13.6750915&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0436827,13.6750915	91
1461200000028920	1187	Dresden	Naußlitz	Am Kirschberg	39A	13,6915801	51,0278771	1	20170201	100024483	http://maps.google.com/maps/api/staticmap?center=51.0278771,13.6915801&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0278771,13.6915801	12
1461200000029190	1187	Dresden	Plauen	Bienertstr.	25	13,7090617	51,0303807	4	20170201	100024742	http://maps.google.com/maps/api/staticmap?center=51.0303807,13.7090617&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0303807,13.7090617	1
1461200000029220	1187	Dresden	Plauen	Bienertstr.	49	13,714012	51,0281469	4	20170201	100024768	http://maps.google.com/maps/api/staticmap?center=51.0281469,13.714012&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0281469,13.714012	35
1461200000029250	1187	Dresden	Südvorstadt-West	Chemnitzer Str.	71	13,7132661	51,0344997	2	20170201	100024799	http://maps.google.com/maps/api/staticmap?center=51.0344997,13.7132661&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0344997,13.7132661	59
1461200000029410	1187	Dresden	Naußlitz	Grenzallee	33	13,6935442	51,0310722	1	20170201	100024936	http://maps.google.com/maps/api/staticmap?center=51.0310722,13.6935442&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0310722,13.6935442	52
1461200000029490	1187	Dresden	Plauen	Hofmühlenstr.	51-53	13,703818	51,031555	0	20170201	100025012	http://maps.google.com/maps/api/staticmap?center=51.031555,13.703818&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.031555,13.703818	72
1461200000029600	1187	Dresden	Naußlitz	Hohendölzschener Str.	11	13,6958776	51,0277629	1	20170201	100025113	http://maps.google.com/maps/api/staticmap?center=51.0277629,13.6958776&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0277629,13.6958776	65
1461200000029640	1187	Dresden	Naußlitz	Hohendölzschener Str.	43	13,6900331	51,0256746	1	20170201	100025149	http://maps.google.com/maps/api/staticmap?center=51.0256746,13.6900331&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0256746,13.6900331	47
1461200000029650	1187	Dresden	Naußlitz	Hultschiner Str.	12	13,6884443	51,0288267	1	20170201	100025161	http://maps.google.com/maps/api/staticmap?center=51.0288267,13.6884443&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0288267,13.6884443	19
1461200000029720	1187	Dresden	Südvorstadt-West	Kaitzer Str.	135	13,7082236	51,024243	2	20170201	100025226	http://maps.google.com/maps/api/staticmap?center=51.024243,13.7082236&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.024243,13.7082236	35
1461200000029780	1187	Dresden	Südvorstadt-West	Kaitzer Str.	97	13,7133768	51,0295481	4	20170201	100025280	http://maps.google.com/maps/api/staticmap?center=51.0295481,13.7133768&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0295481,13.7133768	15
1461200000030000	1187	Dresden	Plauen	Münchner Str.	36	13,7189068	51,0292479	1	20170201	100025481	http://maps.google.com/maps/api/staticmap?center=51.0292479,13.7189068&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0292479,13.7189068	11
1461200000030060	1187	Dresden	Plauen	Nöthnitzer Str.	4	13,708421	51,0288101	1	20170201	100025539	http://maps.google.com/maps/api/staticmap?center=51.0288101,13.708421&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0288101,13.708421	22
1461200000030080	1187	Dresden	Plauen	Nöthnitzer Str.	7	13,7090764	51,0288431	1	20170201	100025552	http://maps.google.com/maps/api/staticmap?center=51.0288431,13.7090764&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0288431,13.7090764	14
1461200000030160	1187	Dresden	Plauen	Plauenscher Ring	14	13,7097367	51,0266933	1	20170201	100025622	http://maps.google.com/maps/api/staticmap?center=51.0266933,13.7097367&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0266933,13.7097367	58
1461200000030300	1187	Dresden	Naußlitz	Südwesthang	11	13,689525	51,028899	1	20170201	100025754	http://maps.google.com/maps/api/staticmap?center=51.028899,13.689525&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.028899,13.689525	88
1461200000030370	1187	Dresden	Löbtau-Süd	Tharandter Str.	77	13,7019093	51,0313285	4	20170201	100025809	http://maps.google.com/maps/api/staticmap?center=51.0313285,13.7019093&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0313285,13.7019093	60
1461200000030420	1187	Dresden	Naußlitz	Wurgwitzer Str.	13	13,6816606	51,0231974	1	20170201	100025863	http://maps.google.com/maps/api/staticmap?center=51.0231974,13.6816606&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0231974,13.6816606	92
1461200000030490	1187	Dresden	Löbtau-Süd	Würzburger Str.	5	13,7048202	51,0344125	1	20170201	100025918	http://maps.google.com/maps/api/staticmap?center=51.0344125,13.7048202&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0344125,13.7048202	78
1461200000030550	1187	Dresden	Plauen	Zwickauer Str.	125	13,7050137	51,0304154	2	20170201	100025975	http://maps.google.com/maps/api/staticmap?center=51.0304154,13.7050137&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0304154,13.7050137	68
1461200000031130	1189	Dresden	Kleinpestitz/Mockritz	Döbraer Str.	24	13,72372	51,0159094	1	20170201	100026433	http://maps.google.com/maps/api/staticmap?center=51.0159094,13.72372&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0159094,13.72372	26
1461200000031180	1189	Dresden	Kleinpestitz/Mockritz	Dorfhainer Str.	26	13,7191139	51,016863	1	20170201	100026481	http://maps.google.com/maps/api/staticmap?center=51.016863,13.7191139&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.016863,13.7191139	78
1461200000031200	1189	Dresden	Coschütz/Gittersee	Emil-Rosenow-Str.	1	13,6942754	51,0127442	1	20170201	100026504	http://maps.google.com/maps/api/staticmap?center=51.0127442,13.6942754&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0127442,13.6942754	26
1461200000031330	1189	Dresden	Coschütz/Gittersee	Grubenweg	7	13,687166	51,012481	1	20170201	100026628	http://maps.google.com/maps/api/staticmap?center=51.012481,13.687166&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.012481,13.687166	55
1461200000031350	1189	Dresden	Plauen	Hantzschstr.	2	13,7101894	51,0207697	1	20170201	100026647	http://maps.google.com/maps/api/staticmap?center=51.0207697,13.7101894&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0207697,13.7101894	18
1461200000031540	1189	Dresden	Coschütz/Gittersee	Karlsruher Str.	27	13,7016833	51,0166493	1	20170201	100026814	http://maps.google.com/maps/api/staticmap?center=51.0166493,13.7016833&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0166493,13.7016833	73
1461200000031610	1189	Dresden	Coschütz/Gittersee	Karlsruher Str.	91	13,6926164	51,0100498	1	20170201	100026881	http://maps.google.com/maps/api/staticmap?center=51.0100498,13.6926164&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0100498,13.6926164	90
1461200000031610	1189	Dresden	Coschütz/Gittersee	Karlsruher Str.	96	13,692314	51,010054	2	20170201	100026886	http://maps.google.com/maps/api/staticmap?center=51.010054,13.692314&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.010054,13.692314	57
1461200000031720	1189	Dresden	Kleinpestitz/Mockritz	Lippersdorfer Weg	9	13,722305	51,0158196	1	20170201	100026986	http://maps.google.com/maps/api/staticmap?center=51.0158196,13.722305&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0158196,13.722305	74
1461200000031780	1189	Dresden	Coschütz/Gittersee	Marienschachtweg	4	13,7042302	51,0163213	1	20170201	100027045	http://maps.google.com/maps/api/staticmap?center=51.0163213,13.7042302&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0163213,13.7042302	20
1461200000032110	1189	Dresden	Coschütz/Gittersee	Ölsaer Weg	24	13,7027136	51,0154715	1	20170201	100027319	http://maps.google.com/maps/api/staticmap?center=51.0154715,13.7027136&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0154715,13.7027136	83
1461200000032240	1189	Dresden	Coschütz/Gittersee	Schulstr.	6	13,6917284	51,0112385	1	20170201	100027443	http://maps.google.com/maps/api/staticmap?center=51.0112385,13.6917284&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0112385,13.6917284	44
1461200000032300	1189	Dresden	Coschütz/Gittersee	Heidelberger Str.	20	13,6985785	51,0103096	1	20170201	100027494	http://maps.google.com/maps/api/staticmap?center=51.0103096,13.6985785&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0103096,13.6985785	50
1461200000032310	1189	Dresden	Coschütz/Gittersee	Heilbronner Str.	17	13,7008828	51,010462	1	20170201	100027508	http://maps.google.com/maps/api/staticmap?center=51.010462,13.7008828&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.010462,13.7008828	49
1461200000032370	1217	Dresden	Südvorstadt-Ost	Ackermannstr.	8	13,747704	51,0314874	1	20170201	100027544	http://maps.google.com/maps/api/staticmap?center=51.0314874,13.747704&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0314874,13.747704	84
1461200000032420	1217	Dresden	Kleinpestitz/Mockritz	Altmockritz	7	13,7417504	51,0148491	1	20170201	100027590	http://maps.google.com/maps/api/staticmap?center=51.0148491,13.7417504&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0148491,13.7417504	68
1461200000032470	1217	Dresden	Räcknitz/Zschertnitz	Alträcknitz	12	13,7343936	51,0244654	1	20170201	100027628	http://maps.google.com/maps/api/staticmap?center=51.0244654,13.7343936&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0244654,13.7343936	50
1461200000032660	1217	Dresden	Kleinpestitz/Mockritz	Boderitzer Str.	73	13,7364158	51,0132159	1	20170201	100027789	http://maps.google.com/maps/api/staticmap?center=51.0132159,13.7364158&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0132159,13.7364158	96
1461200000032670	1217	Dresden	Kleinpestitz/Mockritz	Boderitzer Str.	84	13,7324195	51,0130369	2	20170201	100027801	http://maps.google.com/maps/api/staticmap?center=51.0130369,13.7324195&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0130369,13.7324195	7
1461200000032700	1217	Dresden	Kleinpestitz/Mockritz	Bozener Weg	4	13,7384786	51,0135736	1	20170201	100027832	http://maps.google.com/maps/api/staticmap?center=51.0135736,13.7384786&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0135736,13.7384786	86
1461200000032720	1217	Dresden	Strehlen	Buchnerstr.	16	13,7565248	51,0225132	1	20170201	100027845	http://maps.google.com/maps/api/staticmap?center=51.0225132,13.7565248&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0225132,13.7565248	64
1461200000032730	1217	Dresden	Räcknitz/Zschertnitz	Bulgakowstr.	10	13,7367767	51,0216086	1	20170201	100027863	http://maps.google.com/maps/api/staticmap?center=51.0216086,13.7367767&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0216086,13.7367767	34
1461200000032820	1217	Dresden	Räcknitz/Zschertnitz	Casp-Dav-Friedrich-Str	12	13,7543314	51,0252569	1	20170201	100027933	http://maps.google.com/maps/api/staticmap?center=51.0252569,13.7543314&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0252569,13.7543314	22
1461200000033060	1217	Dresden	Südvorstadt-Ost	Geinitzstr.	4	13,7465588	51,0322911	1	20170201	100028146	http://maps.google.com/maps/api/staticmap?center=51.0322911,13.7465588&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0322911,13.7465588	53
1461200000033130	1217	Dresden	Leubnitz-Neuostra	Gostritzer Str.	1	13,7602634	51,0229106	1	20170201	100028216	http://maps.google.com/maps/api/staticmap?center=51.0229106,13.7602634&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0229106,13.7602634	24
1461200000033230	1217	Dresden	Kleinpestitz/Mockritz	Gostritzer Str.	89A	13,7482864	51,0104868	2	20170201	100028303	http://maps.google.com/maps/api/staticmap?center=51.0104868,13.7482864&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0104868,13.7482864	89
1461200000033320	1217	Dresden	Kleinpestitz/Mockritz	Isfriedstr.	13	13,737398	51,0177923	1	20170201	100028386	http://maps.google.com/maps/api/staticmap?center=51.0177923,13.737398&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0177923,13.737398	85
1461200000033420	1217	Dresden	Kleinpestitz/Mockritz	Kaitzer Weinberg	6	13,7331475	51,0167538	1	20170201	100028482	http://maps.google.com/maps/api/staticmap?center=51.0167538,13.7331475&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0167538,13.7331475	17
1461200000033590	1217	Dresden	Räcknitz/Zschertnitz	Münzmeisterstr.	14C	13,7402635	51,021866	1	20170201	100028652	http://maps.google.com/maps/api/staticmap?center=51.021866,13.7402635&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.021866,13.7402635	51
1461200000033610	1217	Dresden	Räcknitz/Zschertnitz	Münzmeisterstr.	23	13,7415986	51,0178438	1	20170201	100028666	http://maps.google.com/maps/api/staticmap?center=51.0178438,13.7415986&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0178438,13.7415986	30
1461200000033630	1217	Dresden	Räcknitz/Zschertnitz	Münzmeisterstr.	8A	13,7396516	51,0228515	1	20170201	100028691	http://maps.google.com/maps/api/staticmap?center=51.0228515,13.7396516&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0228515,13.7396516	21
1461200000033690	1217	Dresden	Leubnitz-Neuostra	Otto-Pilz-Str.	22	13,7562532	51,0207085	1	20170201	100028738	http://maps.google.com/maps/api/staticmap?center=51.0207085,13.7562532&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0207085,13.7562532	41
1461200000033870	1217	Dresden	Südvorstadt-Ost	Reichenbachstr.	66	13,7456761	51,0312314	1	20170201	100028900	http://maps.google.com/maps/api/staticmap?center=51.0312314,13.7456761&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0312314,13.7456761	72
1461200000033880	1217	Dresden	Südvorstadt-Ost	Reichenbachstr.	79	13,7471769	51,0311026	1	20170201	100028907	http://maps.google.com/maps/api/staticmap?center=51.0311026,13.7471769&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0311026,13.7471769	10
1461200000033890	1217	Dresden	Kleinpestitz/Mockritz	Rippiener Str.	16	13,7451142	51,0122652	1	20170201	100028917	http://maps.google.com/maps/api/staticmap?center=51.0122652,13.7451142&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0122652,13.7451142	33
1461200000033950	1217	Dresden	Räcknitz/Zschertnitz	Rungestr.	39	13,7466897	51,0263543	1	20170201	100028978	http://maps.google.com/maps/api/staticmap?center=51.0263543,13.7466897&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0263543,13.7466897	93
1461200000034080	1217	Dresden	Kleinpestitz/Mockritz	Südhöhe	15	13,7450134	51,0193096	2	20170201	100029103	http://maps.google.com/maps/api/staticmap?center=51.0193096,13.7450134&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0193096,13.7450134	43
1461200000034130	1217	Dresden	Kleinpestitz/Mockritz	Südhang	2	13,729577	51,0160741	1	20170201	100029139	http://maps.google.com/maps/api/staticmap?center=51.0160741,13.729577&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0160741,13.729577	38
1461200000034200	1217	Dresden	Kleinpestitz/Mockritz	Welschhufer Str.	13	13,7462652	51,0132947	1	20170201	100029212	http://maps.google.com/maps/api/staticmap?center=51.0132947,13.7462652&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0132947,13.7462652	30
1461200000034240	1217	Dresden	Leubnitz-Neuostra	Wilhelm-Busch-Str.	8A	13,7590546	51,0178762	1	20170201	100029246	http://maps.google.com/maps/api/staticmap?center=51.0178762,13.7590546&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0178762,13.7590546	35
1461200000034480	1217	Dresden	Kleinpestitz/Mockritz	Kitzbühler Str.	7A	13,7353861	51,0177103	1	20170201	100029474	http://maps.google.com/maps/api/staticmap?center=51.0177103,13.7353861&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0177103,13.7353861	99
1461200000034580	1219	Dresden	Leubnitz-Neuostra	Altleubnitz	34	13,7667925	51,0119716	1	20170201	100029530	http://maps.google.com/maps/api/staticmap?center=51.0119716,13.7667925&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0119716,13.7667925	41
1461200000034620	1219	Dresden	Leubnitz-Neuostra	Am Dachsberg	19	13,7599071	51,0105987	1	20170201	100029565	http://maps.google.com/maps/api/staticmap?center=51.0105987,13.7599071&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0105987,13.7599071	55
1461200000034640	1219	Dresden	Leubnitz-Neuostra	Am Eigenheimweg	6	13,7697754	51,0112572	1	20170201	100029590	http://maps.google.com/maps/api/staticmap?center=51.0112572,13.7697754&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0112572,13.7697754	81
1461200000034670	1219	Dresden	Leubnitz-Neuostra	Am Goldenen Stiefel	23	13,7770623	51,010538	1	20170201	100029615	http://maps.google.com/maps/api/staticmap?center=51.010538,13.7770623&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.010538,13.7770623	57
1461200000034690	1219	Dresden	Leubnitz-Neuostra	Am Querweg	6	13,768602	51,0117667	1	20170201	100029628	http://maps.google.com/maps/api/staticmap?center=51.0117667,13.768602&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0117667,13.768602	15
1461200000034790	1219	Dresden	Leubnitz-Neuostra	Brunnenstr.	20	13,7616602	51,0108537	1	20170201	100029731	http://maps.google.com/maps/api/staticmap?center=51.0108537,13.7616602&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0108537,13.7616602	6
1461200000034920	1219	Dresden	Strehlen	Conr-Felixmüller-Str	5	13,7762373	51,0170845	1	20170201	100029856	http://maps.google.com/maps/api/staticmap?center=51.0170845,13.7762373&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0170845,13.7762373	2
1461200000035070	1219	Dresden	Leubnitz-Neuostra	Dohnaer Str.	75A	13,770049	51,0180742	4	20170201	100029996	http://maps.google.com/maps/api/staticmap?center=51.0180742,13.770049&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.0180742,13.770049	95
1461200000035280	1219	Dresden	Leubnitz-Neuostra	Golberoder Str.	12	13,7595245	51,006156	1	20170201	100030186	http://maps.google.com/maps/api/staticmap?center=51.006156,13.7595245&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.006156,13.7595245	36
1461200000035310	1219	Dresden	Leubnitz-Neuostra	Goppelner Str.	21	13,7659158	51,005061	1	20170201	100030220	http://maps.google.com/maps/api/staticmap?center=51.005061,13.7659158&zoom=16&size=100x100&maptype=satellite&sensor=false&language=&markers:none|label:none|51.005061,13.7659158	34
